isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,1,1982938,74.0,37,0.5,0.8635,0.2173,
False,2,3638522,37.0,37,1.0,0.863,0.2547,
True,0,0,233.0,233,1.0,0.8673,0.1755,15.0
False,1,1982938,466.0,233,0.5,0.8635,0.2173,
True,2,37833731,463.0,18,0.03887689,0.8863,0.8014,15.0
True,0,0,14.0,14,1.0,0.8673,0.1755,
False,1,1982938,28.0,14,0.5,0.8635,0.2173,
False,2,3638522,14.0,14,1.0,0.863,0.2547,
True,0,0,173.0,173,1.0,0.8673,0.1755,6.0
False,1,1982938,346.0,173,0.5,0.8635,0.2173,
True,2,13917000,347.0,7,0.02017291,0.8618,0.2426,6.0
True,3,37833731,344.0,13,0.037790697,0.8863,0.8014,6.0
True,0,0,22.0,22,1.0,0.8673,0.1755,
False,1,1982938,44.0,22,0.5,0.8635,0.2173,
False,2,3638522,22.0,22,1.0,0.863,0.2547,
True,0,0,48.0,48,1.0,0.8673,0.1755,2.0
False,1,1982938,96.0,48,0.5,0.8635,0.2173,
True,2,34462325,96.0,1,0.010416667,0.8586,0.8307,2.0
False,3,109112668,48.0,48,1.0,0.702,0.6618,
True,0,0,187.0,187,1.0,0.8673,0.1755,5.0
False,1,1982938,374.0,187,0.5,0.8635,0.2173,
True,2,37833731,371.0,12,0.03234501,0.8863,0.8014,5.0
True,0,0,22.0,22,1.0,0.8673,0.1755,
False,1,1982938,44.0,22,0.5,0.8635,0.2173,
False,2,3638522,22.0,22,1.0,0.863,0.2547,
True,0,0,41.0,41,1.0,0.8673,0.1755,4.0
False,1,1982938,82.0,41,0.5,0.8635,0.2173,
False,2,109112668,41.0,41,1.0,0.702,0.6618,
True,0,0,136.0,136,1.0,0.8673,0.1755,7.0
False,1,1982938,272.0,136,0.5,0.8635,0.2173,
True,2,37833731,269.0,13,0.048327137,0.8863,0.8014,7.0
True,0,0,13.0,13,1.0,0.8673,0.1755,
False,1,1982938,26.0,13,0.5,0.8635,0.2173,
False,2,3638522,13.0,13,1.0,0.863,0.2547,
True,0,0,92.0,92,1.0,0.8673,0.1755,7.0
False,1,1982938,184.0,92,0.5,0.8635,0.2173,
False,2,3638522,184.0,1,0.0054347827,0.863,0.2547,7.0
True,3,20554882,184.0,2,0.010869565,0.8292,0.6619,7.0
True,4,37692973,184.0,1,0.0054347827,0.8897,0.8033,7.0
True,5,37833731,181.0,10,0.055248618,0.8863,0.8014,7.0
True,0,0,14.0,14,1.0,0.8673,0.1755,
False,1,1982938,28.0,14,0.5,0.8635,0.2173,
False,2,3638522,14.0,14,1.0,0.863,0.2547,
