isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,1,152509196,28.0,0,0.0,0.8082,0.6217,
False,2,363637885,36.0,30,0.8333333,0.7869,0.7115,
False,3,531469921,36.0,1,0.027777778,0.772,0.6095,
True,0,0,26.0,26,1.0,0.6133,0.4856,
True,1,7688,26.0,1,0.03846154,0.6102,0.4857,
False,2,5511869,38.0,12,0.31578946,0.8058,0.4751,
True,3,7152135,26.0,12,0.46153846,0.8166,0.5189,
True,4,24099658,26.0,1,0.03846154,0.7269,0.3193,
True,5,26683258,24.0,4,0.16666667,0.5487,0.3231,
False,6,28365756,22.0,4,0.18181819,0.5438,0.3138,
True,7,34044413,22.0,1,0.045454547,0.5695,0.3647,
True,8,65475538,22.0,1,0.045454547,0.4072,0.2518,
True,9,98129341,22.0,1,0.045454547,0.7115,0.6005,
True,10,119884660,22.0,1,0.045454547,0.7434,0.6461,
True,11,129423625,22.0,1,0.045454547,0.7864,0.6892,
True,12,160408217,22.0,1,0.045454547,0.7521,0.5953,
True,13,164055141,22.0,1,0.045454547,0.7586,0.5889,
True,14,189959463,22.0,1,0.045454547,0.7364,0.6848,
True,15,190599264,22.0,1,0.045454547,0.7592,0.7168,
True,16,198330023,22.0,1,0.045454547,0.9211,0.6269,
True,17,206466906,22.0,1,0.045454547,0.8801,0.5784,
True,18,214324908,22.0,1,0.045454547,0.8301,0.5575,
True,19,222184068,22.0,1,0.045454547,0.7921,0.591,
True,20,230067228,22.0,1,0.045454547,0.7988,0.638,
True,21,237927827,22.0,1,0.045454547,0.7958,0.6517,
True,22,245809663,22.0,1,0.045454547,0.7165,0.7062,
True,23,253548448,22.0,1,0.045454547,0.7131,0.6924,
True,24,261424575,22.0,1,0.045454547,0.7361,0.655,
True,25,269136252,22.0,1,0.045454547,0.758,0.7106,
True,26,277222943,22.0,1,0.045454547,0.8142,0.6611,
True,27,285021192,22.0,1,0.045454547,0.7893,0.6358,
True,28,293173305,22.0,1,0.045454547,0.7743,0.6405,
True,29,296880077,22.0,1,0.045454547,0.804,0.5228,
True,30,300122510,22.0,1,0.045454547,0.7915,0.4904,
False,31,308688556,22.0,1,0.045454547,0.7935,0.5061,
False,0,0,277.0,277,1.0,0.7392,0.5165,
