isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,1,651865,0.0,5,inf,0.8144,0.5455,
True,0,0,205.0,205,1.0,0.8287,0.5849,
False,1,4396498,204.0,1,0.004901961,0.8246,0.6197,
True,2,4915520,210.0,6,0.028571429,0.8216,0.6272,
False,3,5440998,209.0,1,0.004784689,0.8198,0.637,
True,4,6630707,207.0,2,0.009661836,0.8197,0.6533,
True,5,16735623,205.0,17,0.08292683,0.6424,0.6767,
True,6,24014069,205.0,3,0.014634146,0.6266,0.7268,
True,7,47152820,206.0,5,0.024271844,0.3046,0.7689,
False,8,49423753,205.0,5,0.024390243,0.3347,0.7533,
False,9,76282587,205.0,5,0.024390243,0.6121,0.7463,
False,10,78517040,204.0,3,0.014705882,0.6092,0.7386,
False,11,81738381,206.0,2,0.009708738,0.5338,0.7557,
False,12,82181017,207.0,1,0.004830918,0.5417,0.7599,
False,13,82424088,207.0,3,0.014492754,0.5452,0.7595,
False,14,83624610,207.0,1,0.004830918,0.5496,0.7519,
True,15,88991043,207.0,2,0.009661836,0.5325,0.7752,
True,16,89087535,209.0,3,0.014354067,0.5457,0.7759,
False,17,90706969,209.0,2,0.009569378,0.5496,0.7722,
False,18,91338528,208.0,1,0.0048076925,0.43,0.8245,
False,19,110836725,208.0,1,0.0048076925,0.4108,0.731,
False,0,0,50.0,50,1.0,0.8037,0.5266,4.0
False,1,651865,0.0,50,inf,0.8144,0.5455,
True,0,0,10.0,10,1.0,0.7835,0.5071,
True,1,1366770,0.0,10,inf,0.8117,0.5427,
True,0,0,5.0,5,1.0,0.8287,0.5849,
False,1,4396498,5.0,1,0.2,0.8246,0.6197,
False,2,5247444,5.0,1,0.2,0.8206,0.633,
True,3,16324335,5.0,1,0.2,0.6951,0.6859,
True,4,16393115,5.0,1,0.2,0.6915,0.6887,
True,5,16393408,5.0,1,0.2,0.6814,0.69,
True,6,18738473,5.0,1,0.2,0.6498,0.6763,
True,7,18742680,5.0,1,0.2,0.65,0.6756,
False,8,49423753,5.0,1,0.2,0.3347,0.7533,
False,9,64865931,5.0,1,0.2,0.7198,0.7421,
False,10,76282587,7.0,3,0.42857143,0.6121,0.7463,
False,11,82424088,7.0,1,0.14285715,0.5452,0.7595,
False,12,83624610,7.0,1,0.14285715,0.5496,0.7519,
False,13,110836725,7.0,1,0.14285715,0.4108,0.731,
True,0,0,120.0,120,1.0,0.7331,0.6394,
False,1,866110,127.0,7,0.05511811,0.7432,0.6527,
True,2,1722114,114.0,13,0.114035085,0.755,0.6655,
True,3,8111049,114.0,1,0.00877193,0.8101,0.5358,
True,4,9052262,114.0,1,0.00877193,0.8108,0.5055,
False,5,18305984,114.0,1,0.00877193,0.78,0.5697,
True,6,27467659,114.0,1,0.00877193,0.8012,0.592,
True,7,33438773,121.0,7,0.05785124,0.7768,0.5503,
True,8,42244240,121.0,1,0.008264462,0.7226,0.6187,
False,9,48300011,120.0,1,0.008333334,0.6596,0.6588,
True,10,48455842,137.0,17,0.124087594,0.6694,0.665,
True,11,57632594,137.0,1,0.00729927,0.6927,0.6911,
False,12,62195278,137.0,1,0.00729927,0.6532,0.6971,
True,13,73881239,137.0,1,0.00729927,0.6318,0.5913,
False,14,80356857,137.0,1,0.00729927,0.6307,0.6182,
False,15,88558512,137.0,1,0.00729927,0.7858,0.5151,
True,16,89522186,0.0,137,inf,0.803,0.5205,
True,0,0,188.0,188,1.0,0.8287,0.5849,
False,1,4396498,185.0,19,0.1027027,0.8246,0.6197,
True,2,16324335,234.0,221,0.9444444,0.6951,0.6859,
True,3,16393115,185.0,195,1.054054,0.6915,0.6887,
True,4,16393408,234.0,221,0.9444444,0.6814,0.69,
False,5,49423753,234.0,5,0.021367522,0.3347,0.7533,
False,6,64865931,240.0,6,0.025,0.7198,0.7421,
False,7,76282587,249.0,19,0.07630522,0.6121,0.7463,
False,8,82424088,249.0,7,0.02811245,0.5452,0.7595,
False,9,110836725,249.0,7,0.02811245,0.4108,0.731,
True,0,0,79.0,79,1.0,0.8304,0.5913,
False,1,42189,79.0,4,0.050632913,0.8306,0.5944,
True,2,55196,81.0,4,0.049382716,0.831,0.5944,
True,3,346787,150.0,72,0.48,0.8305,0.6076,
True,4,400058,159.0,10,0.062893085,0.8292,0.6161,
True,5,412838,141.0,26,0.18439716,0.8292,0.6175,
True,6,469293,103.0,117,1.1359223,0.8283,0.6217,
False,7,475682,108.0,8,0.074074075,0.8286,0.6225,
True,8,4887933,106.0,4,0.03773585,0.8179,0.6444,
True,9,5998982,106.0,1,0.009433962,0.8197,0.6533,
False,10,25809714,107.0,5,0.046728972,0.6183,0.7324,
False,11,26749765,107.0,4,0.037383176,0.6086,0.7331,
True,12,46521095,107.0,5,0.046728972,0.3046,0.7689,
False,13,48792028,111.0,7,0.06306306,0.3347,0.7533,
False,14,55179318,111.0,1,0.009009009,0.5895,0.7505,
False,15,62952971,110.0,1,0.009090909,0.6993,0.7365,
False,16,63281622,110.0,1,0.009090909,0.6946,0.7385,
False,17,77310023,110.0,1,0.009090909,0.6037,0.7367,
