isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,9,101197394,569.0,1,0.0017574693,0.787,0.7885,
True,0,0,2.0,34,17.0,0.8867,0.0302,
False,1,71416,,34,,0.8714,0.2247,
True,0,0,113.0,113,1.0,0.8867,0.0302,3.0
False,1,71416,226.0,113,0.5,0.8714,0.2247,
False,2,1223004,228.0,15,0.065789476,0.8757,0.2927,3.0
True,3,1223145,231.0,114,0.4935065,0.8762,0.322,3.0
False,4,1277845,236.0,129,0.5466102,0.8758,0.3485,
False,5,1391582,354.0,118,0.33333334,0.8749,0.3619,
False,0,0,208.0,24,0.115384616,0.8174,0.3443,
True,1,27921237,208.0,1,0.0048076925,0.7727,0.4941,8.0
False,2,27999136,208.0,1,0.0048076925,0.7729,0.4945,
True,3,67757722,,217,,0.8867,0.0302,
False,4,67829138,,217,,0.8714,0.2247,
False,5,69149304,,223,,0.8749,0.3619,
True,0,0,51.0,51,1.0,0.8867,0.0302,2.0
False,1,71416,102.0,51,0.5,0.8714,0.2247,
True,2,865920,102.0,51,0.5,0.8746,0.2574,2.0
False,3,888363,102.0,51,0.5,0.8748,0.2872,
True,4,1223145,108.0,35,0.32407406,0.8762,0.322,2.0
False,5,1277845,114.0,50,0.4385965,0.8758,0.3485,
False,6,1391582,171.0,57,0.33333334,0.8749,0.3619,
False,0,0,316.0,3,0.00949367,0.8174,0.3443,
False,1,21101640,328.0,4,0.0121951215,0.7779,0.4957,
False,2,22929999,332.0,4,0.012048192,0.7818,0.4215,
True,3,67757722,65.0,271,4.169231,0.8867,0.0302,
False,4,67829138,,271,,0.8714,0.2247,
False,5,69149304,,269,,0.8749,0.3619,
False,0,0,102.0,51,0.5,0.8714,0.2247,
False,1,1320166,159.0,53,0.33333334,0.8749,0.3619,
False,0,0,158.0,21,0.1329114,0.8174,0.3443,
True,1,67757722,57.0,101,1.7719299,0.8867,0.0302,
False,2,67829138,,101,,0.8714,0.2247,
False,0,0,497.0,53,0.10663984,0.8174,0.3443,
False,1,22929999,497.0,1,0.0020120724,0.7818,0.4215,
True,2,67757722,131.0,394,3.0076337,0.8867,0.0302,
False,3,67829138,,394,,0.8714,0.2247,
False,4,69149304,,380,,0.8749,0.3619,
False,0,0,276.0,6,0.02173913,0.803,0.3007,
True,1,70163458,62.0,286,4.612903,0.8867,0.0302,
False,2,70234874,,286,,0.8714,0.2247,
False,3,71555040,,284,,0.8749,0.3619,
False,0,0,29.0,1,0.03448276,0.803,0.3007,
False,0,0,,31,,0.8454,0.51,
True,0,0,0.0,43,inf,0.8715,0.1808,
False,1,71389,,43,,0.8714,0.2247,
False,2,1391555,,43,,0.8749,0.3619,
False,0,0,23.0,23,1.0,0.8454,0.51,
False,0,0,1683.0,561,0.33333334,0.803,0.3007,
False,1,2405736,2244.0,561,0.25,0.8174,0.3443,
True,2,70163485,1683.0,561,0.33333334,0.8715,0.1808,
False,3,70234874,1122.0,561,0.5,0.8714,0.2247,
False,4,71555040,561.0,561,1.0,0.8749,0.3619,
False,0,0,51.0,51,1.0,0.8454,0.51,
True,0,0,0.0,74,inf,0.8715,0.1808,
False,1,71389,,74,,0.8714,0.2247,
False,2,1391555,,74,,0.8749,0.3619,
False,0,0,,33,,0.8454,0.51,
False,0,0,1318.0,444,0.33687404,0.803,0.3007,
False,1,2405736,1718.0,449,0.2613504,0.8174,0.3443,
True,2,70163485,1215.0,503,0.41399178,0.8715,0.1808,
False,3,70234874,712.0,503,0.70646065,0.8714,0.2247,
False,4,71555040,209.0,503,2.4066985,0.8749,0.3619,
False,0,0,29.0,29,1.0,0.8454,0.51,
False,0,0,318.0,106,0.33333334,0.803,0.3007,
False,1,2405736,424.0,106,0.25,0.8174,0.3443,
True,2,70163485,318.0,106,0.33333334,0.8715,0.1808,
False,3,70234874,212.0,106,0.5,0.8714,0.2247,
False,4,71555040,106.0,106,1.0,0.8749,0.3619,
False,0,0,32.0,32,1.0,0.8454,0.51,
False,0,0,239.0,66,0.2761506,0.803,0.3007,
False,1,2405736,264.0,35,0.13257575,0.8174,0.3443,
True,2,70163485,174.0,90,0.51724136,0.8715,0.1808,
False,3,70234874,84.0,90,1.0714285,0.8714,0.2247,
False,4,71555040,,90,,0.8749,0.3619,
True,0,0,1059.0,353,0.33333334,0.8715,0.1808,
False,1,71389,706.0,353,0.5,0.8714,0.2247,
True,0,0,4345.0,1483,0.34131184,0.8715,0.1808,
False,1,71389,2862.0,1483,0.5181691,0.8714,0.2247,
True,0,0,0.0,93,inf,0.8867,0.0302,
False,1,71416,,93,,0.8714,0.2247,
False,2,1391582,,93,,0.8749,0.3619,
False,0,0,564.0,141,0.25,0.803,0.3007,
True,1,70163458,423.0,141,0.33333334,0.8867,0.0302,
False,2,70234874,282.0,141,0.5,0.8714,0.2247,
True,0,0,297.0,297,1.0,0.8867,0.0302,23.0
False,1,71416,594.0,297,0.5,0.8714,0.2247,
False,2,1391582,891.0,297,0.33333334,0.8749,0.3619,
True,3,101174193,896.0,1,0.0011160715,0.7827,0.7875,23.0
False,4,101197394,896.0,1,0.0011160715,0.787,0.7885,
False,0,0,295.0,18,0.06101695,0.7779,0.4957,
