isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
True,0,0,103.0,103,1.0,0.6911,0.0002,5.0
True,1,13133022,103.0,8,0.0776699,0.6685,0.1625,5.0
True,0,0,44.0,44,1.0,0.6911,0.0002,1.0
True,1,13133022,44.0,4,0.09090909,0.6685,0.1625,1.0
True,0,0,88.0,88,1.0,0.6911,0.0002,6.0
True,1,13133022,88.0,6,0.06818182,0.6685,0.1625,6.0
True,0,0,88.0,88,1.0,0.6911,0.0002,4.0
True,1,13133022,86.0,2,0.023255814,0.6685,0.1625,4.0
False,0,0,84.0,84,1.0,0.6654,0.1552,2.0
True,1,631290,87.0,4,0.04597701,0.6685,0.1625,2.0
True,0,0,17.0,17,1.0,0.6911,0.0002,1.0
True,1,13133022,17.0,4,0.23529412,0.6685,0.1625,1.0
True,2,50699629,18.0,3,0.16666667,0.5935,0.6782,1.0
False,3,50805115,18.0,3,0.16666667,0.6189,0.6958,1.0
False,4,51199743,18.0,3,0.16666667,0.6402,0.7117,
True,0,0,16.0,16,1.0,0.6911,0.0002,0.0
True,1,13133022,16.0,4,0.25,0.6685,0.1625,0.0
True,2,50699629,17.0,3,0.1764706,0.5935,0.6782,0.0
False,3,50805115,17.0,3,0.1764706,0.6189,0.6958,0.0
False,4,51199743,17.0,3,0.1764706,0.6402,0.7117,
True,0,0,80.0,80,1.0,0.6911,0.0002,11.0
False,1,333686,83.0,3,0.036144577,0.6921,0.0081,11.0
True,2,13133022,83.0,6,0.072289154,0.6685,0.1625,11.0
True,3,50699629,84.0,3,0.035714287,0.5935,0.6782,11.0
False,4,50805115,84.0,3,0.035714287,0.6189,0.6958,11.0
False,5,51199743,84.0,3,0.035714287,0.6402,0.7117,
True,0,0,16.0,16,1.0,0.6911,0.0002,1.0
True,1,13133022,16.0,4,0.25,0.6685,0.1625,1.0
True,2,50699629,17.0,3,0.1764706,0.5935,0.6782,1.0
False,3,50805115,17.0,3,0.1764706,0.6189,0.6958,1.0
False,4,51199743,17.0,3,0.1764706,0.6402,0.7117,
True,0,0,187.0,187,1.0,0.6911,0.0002,4.0
True,1,47163297,189.0,9,0.04761905,0.5733,0.5036,4.0
True,2,50699629,190.0,7,0.036842104,0.5935,0.6782,4.0
False,3,50805115,190.0,3,0.015789473,0.6189,0.6958,4.0
False,4,51199743,190.0,3,0.015789473,0.6402,0.7117,
True,0,0,299.0,299,1.0,0.6911,0.0002,9.0
True,1,50699629,300.0,10,0.033333335,0.5935,0.6782,9.0
False,2,50805115,300.0,3,0.01,0.6189,0.6958,9.0
False,3,51199743,300.0,3,0.01,0.6402,0.7117,
True,0,0,106.0,106,1.0,0.6911,0.0002,9.0
True,1,50699629,107.0,3,0.028037382,0.5935,0.6782,9.0
False,2,50805115,107.0,3,0.028037382,0.6189,0.6958,9.0
False,3,51199743,107.0,3,0.028037382,0.6402,0.7117,
True,0,0,128.0,128,1.0,0.6911,0.0002,3.0
False,1,256144,128.0,3,0.0234375,0.6913,0.0055,3.0
True,2,49833434,129.0,3,0.023255814,0.5518,0.5998,3.0
True,3,50699629,130.0,3,0.023076924,0.5935,0.6782,3.0
False,4,50805115,130.0,3,0.023076924,0.6189,0.6958,3.0
False,5,51199743,130.0,3,0.023076924,0.6402,0.7117,
True,0,0,105.0,105,1.0,0.6911,0.0002,5.0
False,1,256144,105.0,6,0.057142857,0.6913,0.0055,5.0
True,2,50699629,106.0,3,0.028301887,0.5935,0.6782,5.0
False,3,50805115,106.0,3,0.028301887,0.6189,0.6958,5.0
False,4,51199743,106.0,3,0.028301887,0.6402,0.7117,
True,0,0,100.0,100,1.0,0.6911,0.0002,9.0
True,1,50699629,101.0,3,0.02970297,0.5935,0.6782,9.0
False,2,50805115,101.0,3,0.02970297,0.6189,0.6958,9.0
False,3,51199743,101.0,3,0.02970297,0.6402,0.7117,
True,0,0,208.0,208,1.0,0.6911,0.0002,5.0
